Loan_ID,Customer_ID,Account_ID,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Loan_Status,Approval_Date
LN03116,CUST04837,ACC04837,Home,6045009,12.45,120,Closed,2022-02-10
LN03125,CUST02433,ACC02433,Home,7820439,8.37,120,Closed,2023-01-11
LN03142,CUST04392,ACC04392,Home,2435926,9.79,12,Closed,2022-09-09
LN03228,CUST03592,ACC03592,Home,2617668,13.80,60,Closed,2025-04-09
LN03260,CUST02420,ACC02420,Home,4982709,11.44,24,Closed,2024-04-14
LN03282,CUST04413,ACC04413,Home,1075079,15.92,120,Closed,2024-11-07
LN03361,CUST04579,ACC04579,Home,6395393,15.32,36,Closed,2023-05-28
LN03370,CUST01260,ACC01260,Home,6829006,12.61,120,Closed,2025-01-17
LN03380,CUST02934,ACC02934,Home,7726886,11.75,180,Closed,2024-08-25
LN03381,CUST01458,ACC01458,Home,3945311,9.84,120,Closed,2022-08-25
LN03414,CUST04450,ACC04450,Home,4035002,10.65,12,Closed,2022-11-14
LN03431,CUST04428,ACC04428,Home,2456373,9.03,180,Closed,2025-07-08
LN03448,CUST03605,ACC03605,Home,1368982,15.39,24,Closed,2024-09-05
LN03500,CUST01215,ACC01215,Home,7670838,13.94,12,Closed,2021-12-10
LN00016,CUST02336,ACC02336,Personal,348921,15.64,24,Closed,2023-07-21
LN00031,CUST03200,ACC03200,Personal,536228,14.04,24,Closed,2025-08-15
LN00049,CUST00051,ACC00051,Personal,434078,14.38,120,Closed,2022-03-19
LN00058,CUST00186,ACC00186,Personal,577489,15.38,36,Closed,2022-05-19
LN00092,CUST01148,ACC01148,Personal,294892,11.14,24,Closed,2022-05-12
LN00095,CUST00122,ACC00122,Personal,629780,9.69,120,Closed,2022-06-26
LN00155,CUST00057,ACC00057,Personal,531447,8.37,36,Closed,2025-07-11
LN00161,CUST02014,ACC02014,Personal,56275,12.27,24,Closed,2022-04-13
LN00186,CUST03416,ACC03416,Personal,435889,9.92,36,Closed,2023-11-23
LN00228,CUST04375,ACC04375,Personal,131477,9.89,120,Closed,2023-10-28
LN00324,CUST03906,ACC03906,Personal,745146,13.86,24,Closed,2024-03-09
LN00353,CUST04316,ACC04316,Personal,169284,12.08,120,Closed,2023-12-12
LN00377,CUST01769,ACC01769,Personal,186165,14.35,24,Closed,2024-09-28
LN00384,CUST02952,ACC02952,Personal,599769,12.59,36,Closed,2022-01-07
LN00390,CUST04809,ACC04809,Personal,475955,12.83,120,Closed,2023-01-02
LN00398,CUST01244,ACC01244,Personal,453478,14.28,36,Closed,2022-05-05
LN00407,CUST00866,ACC00866,Personal,506110,9.64,36,Closed,2021-08-22
LN00437,CUST01540,ACC01540,Personal,769316,9.33,120,Closed,2023-02-08
LN00489,CUST04357,ACC04357,Personal,328217,9.38,36,Closed,2025-03-19
LN00493,CUST01003,ACC01003,Personal,87572,9.51,120,Closed,2022-04-26
LN00511,CUST01061,ACC01061,Personal,221280,13.59,36,Closed,2024-04-10
LN00516,CUST00130,ACC00130,Personal,339472,7.81,120,Closed,2022-04-08
LN00519,CUST00686,ACC00686,Personal,100408,15.58,36,Closed,2023-02-05
LN00536,CUST01222,ACC01222,Personal,785606,13.37,120,Closed,2024-06-10
LN00537,CUST00869,ACC00869,Personal,747218,8.18,120,Closed,2022-10-21
LN00542,CUST03887,ACC03887,Personal,59440,11.70,24,Closed,2024-09-19
LN00547,CUST05000,ACC05000,Personal,724891,10.95,24,Closed,2023-12-28
LN00552,CUST04304,ACC04304,Personal,335575,9.16,24,Closed,2025-08-23
LN00593,CUST04448,ACC04448,Personal,543577,14.75,36,Closed,2023-01-18
LN00597,CUST04022,ACC04022,Personal,462075,7.98,24,Closed,2023-07-27
LN00635,CUST02228,ACC02228,Personal,210148,13.35,120,Closed,2024-11-18
LN00639,CUST02982,ACC02982,Personal,529809,12.76,120,Closed,2024-06-13
LN00669,CUST00054,ACC00054,Personal,657721,7.28,120,Closed,2023-07-06
LN00684,CUST04196,ACC04196,Personal,157810,8.10,24,Closed,2022-08-16
LN00687,CUST03413,ACC03413,Personal,774437,14.06,24,Closed,2022-08-31
LN00693,CUST04975,ACC04975,Personal,111176,14.87,120,Closed,2023-07-25
LN00713,CUST01296,ACC01296,Personal,603566,10.80,120,Closed,2023-11-25
LN00720,CUST02088,ACC02088,Personal,271015,13.98,24,Closed,2023-09-02
LN00730,CUST00687,ACC00687,Personal,462849,8.63,36,Closed,2024-03-08
LN00742,CUST04479,ACC04479,Personal,605872,13.87,24,Closed,2022-03-30
LN00765,CUST03283,ACC03283,Personal,525437,10.29,36,Closed,2024-09-09
LN00803,CUST01794,ACC01794,Personal,363557,8.89,24,Closed,2023-04-08
LN00810,CUST01295,ACC01295,Personal,449403,13.52,36,Closed,2024-12-07
LN00826,CUST04407,ACC04407,Personal,270528,14.48,36,Closed,2025-01-27
LN00833,CUST01456,ACC01456,Personal,653581,8.10,24,Closed,2023-12-27
LN00874,CUST04715,ACC04715,Personal,142631,8.90,24,Closed,2024-04-13
LN00887,CUST01903,ACC01903,Personal,600431,10.40,24,Closed,2023-07-25
LN00950,CUST03412,ACC03412,Personal,702312,7.56,120,Closed,2026-01-11
LN00957,CUST01010,ACC01010,Personal,191389,12.77,24,Closed,2024-07-13
LN00960,CUST04798,ACC04798,Personal,481227,12.71,120,Closed,2023-05-30
LN00989,CUST00801,ACC00801,Personal,711103,13.95,24,Closed,2022-10-01
LN00993,CUST03591,ACC03591,Personal,506314,9.57,24,Closed,2022-04-28
LN01013,CUST03166,ACC03166,Personal,246428,12.86,36,Closed,2022-04-10
LN01046,CUST00965,ACC00965,Personal,693102,10.86,36,Closed,2025-09-24
LN01060,CUST04965,ACC04965,Personal,222701,15.05,120,Closed,2024-08-09
LN01080,CUST03526,ACC03526,Personal,335236,10.36,36,Closed,2024-11-21
LN01084,CUST04016,ACC04016,Personal,527069,7.57,24,Closed,2024-12-16
LN01101,CUST00195,ACC00195,Personal,504356,14.61,24,Closed,2023-11-19
LN01105,CUST03442,ACC03442,Personal,383452,14.23,120,Closed,2024-02-12
LN01109,CUST02375,ACC02375,Personal,433673,8.59,36,Closed,2023-02-24
LN01119,CUST04162,ACC04162,Personal,495203,13.34,36,Closed,2022-04-27
LN01128,CUST00226,ACC00226,Personal,644822,13.90,120,Closed,2024-09-19
LN01157,CUST00632,ACC00632,Personal,442242,11.73,36,Closed,2025-12-27
LN01164,CUST03177,ACC03177,Personal,91823,7.69,24,Closed,2022-11-06
LN01171,CUST00069,ACC00069,Personal,81115,7.35,36,Closed,2024-02-14
LN01174,CUST00872,ACC00872,Personal,476562,11.71,36,Closed,2024-08-24
LN01180,CUST04946,ACC04946,Personal,629783,14.35,24,Closed,2022-08-01
LN01189,CUST04075,ACC04075,Personal,248428,8.24,36,Closed,2022-01-01
LN01207,CUST00306,ACC00306,Personal,546119,13.28,120,Closed,2023-09-27
LN01238,CUST03278,ACC03278,Personal,133497,8.53,120,Closed,2025-06-01
LN01260,CUST03430,ACC03430,Personal,298225,13.11,24,Closed,2022-07-08
LN01275,CUST00920,ACC00920,Personal,797414,9.81,36,Closed,2023-06-26
LN01335,CUST04721,ACC04721,Personal,784221,12.77,120,Closed,2023-01-12
LN01350,CUST01191,ACC01191,Personal,313974,13.45,24,Closed,2025-08-27
LN01367,CUST04821,ACC04821,Personal,60035,12.44,24,Closed,2022-04-17
LN01409,CUST00076,ACC00076,Personal,115527,15.92,120,Closed,2024-12-13
LN01441,CUST03135,ACC03135,Personal,638887,12.97,120,Closed,2022-07-28
LN01484,CUST02382,ACC02382,Personal,177227,10.66,120,Closed,2023-12-20
LN01499,CUST01011,ACC01011,Personal,164725,8.71,36,Closed,2023-11-25
LN01507,CUST04168,ACC04168,Personal,525573,8.88,36,Closed,2025-01-18
LN01533,CUST01187,ACC01187,Personal,248741,12.14,120,Closed,2023-10-05
LN01553,CUST04710,ACC04710,Personal,445474,13.78,24,Closed,2023-01-28
LN01562,CUST02244,ACC02244,Personal,393275,15.28,120,Closed,2023-02-01
LN01579,CUST03923,ACC03923,Personal,80912,12.95,24,Closed,2022-03-21
LN01618,CUST04204,ACC04204,Personal,586162,8.65,24,Closed,2023-11-12
LN01628,CUST00126,ACC00126,Personal,95752,15.69,36,Closed,2022-08-29
LN01631,CUST00193,ACC00193,Personal,263188,10.16,24,Closed,2023-03-02
LN01639,CUST01323,ACC01323,Personal,498780,15.81,36,Closed,2023-10-02
LN01653,CUST01762,ACC01762,Personal,443058,10.90,24,Closed,2023-03-20
LN01666,CUST03986,ACC03986,Personal,352907,13.47,36,Closed,2022-04-24
LN01696,CUST04088,ACC04088,Personal,159999,8.74,120,Closed,2023-01-02
LN01699,CUST04648,ACC04648,Personal,769324,8.58,120,Closed,2025-03-09
LN01731,CUST00354,ACC00354,Personal,575182,13.87,24,Closed,2024-09-13
LN01755,CUST02928,ACC02928,Personal,607908,11.88,36,Closed,2024-03-15
LN01812,CUST00731,ACC00731,Personal,260394,13.83,120,Closed,2022-08-05
LN01820,CUST01795,ACC01795,Personal,723149,9.87,120,Closed,2025-04-14
LN01825,CUST02377,ACC02377,Personal,492160,15.52,24,Closed,2022-02-26
LN01833,CUST01855,ACC01855,Personal,713829,13.62,120,Closed,2025-02-20
LN01850,CUST02252,ACC02252,Personal,79815,8.37,24,Closed,2025-09-19
LN01872,CUST02507,ACC02507,Personal,111560,15.93,120,Closed,2022-09-18
LN01882,CUST02102,ACC02102,Personal,679155,8.60,120,Closed,2022-03-19
LN01893,CUST04903,ACC04903,Personal,707138,11.36,36,Closed,2023-07-04
LN01903,CUST00662,ACC00662,Personal,241791,7.84,36,Closed,2024-01-11
LN01909,CUST01270,ACC01270,Personal,437176,15.12,36,Closed,2022-01-15
LN01986,CUST03839,ACC03839,Personal,247265,10.87,36,Closed,2024-08-12
LN02016,CUST04694,ACC04694,Personal,405089,8.33,120,Closed,2022-04-02
LN02023,CUST04183,ACC04183,Personal,779011,14.08,120,Closed,2024-04-09
LN02038,CUST03998,ACC03998,Personal,711362,12.69,36,Closed,2024-10-19
LN02039,CUST00735,ACC00735,Personal,292417,11.04,120,Closed,2025-02-09
LN02049,CUST02995,ACC02995,Personal,310252,15.26,24,Closed,2023-12-06
LN02056,CUST04603,ACC04603,Personal,126235,9.17,36,Closed,2025-01-30
LN02061,CUST00470,ACC00470,Personal,111914,11.08,120,Closed,2026-02-08
LN02074,CUST00544,ACC00544,Personal,540036,9.83,120,Closed,2023-11-18
LN02095,CUST01690,ACC01690,Personal,557474,8.15,36,Closed,2023-03-24
LN02098,CUST03829,ACC03829,Personal,606135,7.78,24,Closed,2023-01-04
LN02100,CUST00756,ACC00756,Personal,315166,15.41,120,Closed,2022-07-18
LN02120,CUST03053,ACC03053,Personal,444085,12.47,120,Closed,2022-06-05
LN02181,CUST00392,ACC00392,Personal,561104,8.69,120,Closed,2025-07-04
LN02188,CUST04752,ACC04752,Personal,407922,15.37,36,Closed,2024-09-18
LN02233,CUST03404,ACC03404,Personal,789428,13.75,24,Closed,2024-08-04
LN02241,CUST04176,ACC04176,Personal,558005,13.59,120,Closed,2023-10-09
LN02250,CUST01586,ACC01586,Personal,362110,8.66,36,Closed,2025-03-20
LN02319,CUST02279,ACC02279,Personal,737617,9.00,24,Closed,2023-05-24
LN02372,CUST01725,ACC01725,Personal,109603,14.98,24,Closed,2023-03-23
LN02375,CUST01793,ACC01793,Personal,215944,15.21,120,Closed,2022-12-23
LN02402,CUST01588,ACC01588,Personal,160990,13.75,24,Closed,2021-05-25
LN02415,CUST02439,ACC02439,Personal,370202,9.55,120,Closed,2023-09-25
LN02416,CUST03233,ACC03233,Personal,179153,10.88,24,Closed,2025-07-15
LN02431,CUST00514,ACC00514,Personal,602387,12.82,120,Closed,2025-01-01
LN02449,CUST01399,ACC01399,Personal,349196,15.32,120,Closed,2022-05-30
LN02459,CUST02988,ACC02988,Personal,221634,8.15,36,Closed,2023-12-15
LN02465,CUST03542,ACC03542,Personal,708532,11.72,24,Closed,2023-09-19
LN02469,CUST00111,ACC00111,Personal,546261,7.02,120,Closed,2023-11-26
LN02476,CUST02771,ACC02771,Personal,693080,9.83,120,Closed,2023-05-30
LN02480,CUST01241,ACC01241,Personal,354488,8.43,24,Closed,2024-11-11
LN02496,CUST04597,ACC04597,Personal,669549,12.80,36,Closed,2023-07-15
LN02512,CUST02361,ACC02361,Personal,650569,10.11,120,Closed,2024-06-21
LN02517,CUST02126,ACC02126,Personal,551639,13.46,24,Closed,2022-04-07
LN02558,CUST04206,ACC04206,Personal,596900,7.80,24,Closed,2022-06-09
LN02601,CUST00267,ACC00267,Personal,291638,8.64,24,Closed,2024-11-13
LN02727,CUST00747,ACC00747,Personal,110426,10.08,36,Closed,2025-02-10
LN02735,CUST03684,ACC03684,Personal,438023,14.37,36,Closed,2025-01-03
LN02736,CUST04528,ACC04528,Personal,92387,9.40,120,Closed,2022-11-30
LN02740,CUST03665,ACC03665,Personal,608831,9.04,36,Closed,2022-05-26
LN02758,CUST04966,ACC04966,Personal,122763,8.15,36,Closed,2024-05-05
LN02789,CUST02598,ACC02598,Personal,112651,15.08,24,Closed,2024-07-13
LN02805,CUST03205,ACC03205,Personal,672523,13.69,36,Closed,2024-07-07
LN02815,CUST00520,ACC00520,Personal,658791,11.34,36,Closed,2023-07-02
LN02818,CUST00427,ACC00427,Personal,522921,10.49,36,Closed,2023-11-20
LN02860,CUST02883,ACC02883,Personal,573258,10.73,120,Closed,2025-10-24
LN02905,CUST04629,ACC04629,Personal,346499,11.08,36,Closed,2024-04-25
LN02921,CUST03414,ACC03414,Personal,752946,11.89,120,Closed,2022-11-02
LN02962,CUST02131,ACC02131,Personal,185324,14.53,36,Closed,2024-01-07
LN02963,CUST00533,ACC00533,Personal,547720,10.88,24,Closed,2023-04-24
LN03046,CUST04673,ACC04673,Personal,513539,13.29,120,Closed,2023-02-19
LN03087,CUST01935,ACC01935,Personal,236501,14.64,36,Closed,2023-10-22
LN03138,CUST01736,ACC01736,Personal,269110,7.52,36,Closed,2023-02-04
LN03145,CUST04459,ACC04459,Personal,667582,13.81,120,Closed,2021-12-31
LN03148,CUST00914,ACC00914,Personal,665930,9.27,24,Closed,2023-02-20
LN03162,CUST03353,ACC03353,Personal,326165,8.58,120,Closed,2023-09-01
LN03176,CUST01851,ACC01851,Personal,217304,12.41,24,Closed,2024-02-02
LN03190,CUST00102,ACC00102,Personal,74705,7.91,24,Closed,2024-12-25
LN03203,CUST02809,ACC02809,Personal,471345,10.02,24,Closed,2023-08-14
LN03358,CUST04907,ACC04907,Personal,116676,8.41,120,Closed,2025-03-04
LN03365,CUST03311,ACC03311,Personal,334778,13.56,24,Closed,2022-02-01
LN03375,CUST02295,ACC02295,Personal,550268,13.76,120,Closed,2024-03-10
LN03387,CUST02326,ACC02326,Personal,461989,11.80,36,Closed,2023-06-05
LN03391,CUST01989,ACC01989,Personal,278643,10.57,36,Closed,2024-07-04
LN03393,CUST00127,ACC00127,Personal,137974,8.90,120,Closed,2024-03-23
LN03394,CUST03110,ACC03110,Personal,397779,7.78,24,Closed,2024-09-11
LN03396,CUST04291,ACC04291,Personal,689564,9.82,24,Closed,2024-07-26
LN03407,CUST04333,ACC04333,Personal,461291,7.38,120,Closed,2026-02-15
LN03409,CUST00442,ACC00442,Personal,351377,7.04,36,Closed,2024-08-19
LN03418,CUST03129,ACC03129,Personal,723803,11.98,120,Closed,2024-06-23
LN03427,CUST01018,ACC01018,Personal,146712,10.55,36,Closed,2025-05-09
LN03465,CUST03000,ACC03000,Personal,608018,12.48,36,Closed,2021-06-21
LN03479,CUST04100,ACC04100,Personal,612166,9.94,36,Closed,2023-03-19
LN00005,CUST00620,ACC00620,Personal,767149,15.88,60,Closed,2022-11-04
LN00006,CUST00192,ACC00192,Personal,455171,8.03,60,Closed,2025-02-11
LN00173,CUST03668,ACC03668,Personal,715533,15.69,60,Closed,2024-10-26
LN00317,CUST01472,ACC01472,Personal,137735,8.87,60,Closed,2023-12-09
LN00333,CUST02407,ACC02407,Personal,424243,14.55,60,Closed,2022-06-17
LN00389,CUST01001,ACC01001,Personal,253352,13.23,60,Closed,2023-11-10
LN00415,CUST04365,ACC04365,Personal,515869,15.63,60,Closed,2024-11-19
LN00559,CUST00005,ACC00005,Personal,236600,9.32,60,Closed,2026-01-14
LN00799,CUST01895,ACC01895,Personal,238013,8.17,60,Closed,2022-10-06
LN00824,CUST03494,ACC03494,Personal,562313,11.27,60,Closed,2021-06-06
LN00843,CUST03424,ACC03424,Personal,143161,13.65,60,Closed,2021-11-03
LN00851,CUST01328,ACC01328,Personal,427288,15.58,60,Closed,2025-01-06
LN00857,CUST03028,ACC03028,Personal,507098,11.32,60,Closed,2025-02-08
LN01002,CUST00487,ACC00487,Personal,73873,14.28,60,Closed,2022-03-19
LN01023,CUST01369,ACC01369,Personal,687657,14.55,60,Closed,2022-08-09
LN01199,CUST04378,ACC04378,Personal,428352,10.62,60,Closed,2022-11-02
LN01209,CUST00026,ACC00026,Personal,234804,15.58,60,Closed,2022-07-07
LN01247,CUST02977,ACC02977,Personal,90909,12.95,60,Closed,2022-02-28
LN01268,CUST04310,ACC04310,Personal,355557,13.34,60,Closed,2022-12-27
LN01362,CUST01092,ACC01092,Personal,692204,11.85,60,Closed,2023-04-26
LN01392,CUST03074,ACC03074,Personal,423170,10.93,60,Closed,2024-11-16
LN01396,CUST03888,ACC03888,Personal,476297,11.42,60,Closed,2025-03-20
LN01470,CUST02912,ACC02912,Personal,278390,9.12,60,Closed,2022-12-07
LN01523,CUST04922,ACC04922,Personal,547248,9.13,60,Closed,2022-08-28
LN01595,CUST01186,ACC01186,Personal,135419,12.56,60,Closed,2023-12-29
LN01706,CUST02059,ACC02059,Personal,593531,11.56,60,Closed,2025-07-12
LN01718,CUST04301,ACC04301,Personal,431130,11.37,60,Closed,2022-10-24
LN01723,CUST04825,ACC04825,Personal,774118,12.11,60,Closed,2023-07-04
LN01945,CUST02108,ACC02108,Personal,382331,12.96,60,Closed,2024-07-08
LN01947,CUST00347,ACC00347,Personal,255114,8.71,60,Closed,2023-03-25
LN02031,CUST01243,ACC01243,Personal,667251,14.76,60,Closed,2024-10-04
LN02090,CUST00576,ACC00576,Personal,138457,11.67,60,Closed,2022-04-23
LN02170,CUST00676,ACC00676,Personal,358033,10.90,60,Closed,2021-10-25
LN02176,CUST04228,ACC04228,Personal,424072,10.82,60,Closed,2022-09-26
LN02224,CUST01816,ACC01816,Personal,236257,7.09,60,Closed,2022-05-15
LN02374,CUST00056,ACC00056,Personal,161052,11.14,60,Closed,2022-12-21
LN02400,CUST04489,ACC04489,Personal,456482,13.19,60,Closed,2023-09-27
LN02410,CUST03604,ACC03604,Personal,542890,10.21,60,Closed,2023-11-14
LN02413,CUST01845,ACC01845,Personal,129501,12.73,60,Closed,2024-12-17
LN02513,CUST01042,ACC01042,Personal,145245,10.77,60,Closed,2024-03-21
LN02583,CUST03240,ACC03240,Personal,598375,7.38,60,Closed,2024-07-19
LN02589,CUST04282,ACC04282,Personal,115589,8.73,60,Closed,2022-06-28
LN02654,CUST00854,ACC00854,Personal,171159,13.01,60,Closed,2024-09-19
LN02760,CUST00475,ACC00475,Personal,307175,13.41,60,Closed,2023-04-07
LN02772,CUST00985,ACC00985,Personal,712648,12.26,60,Closed,2024-12-30
LN02796,CUST03024,ACC03024,Personal,735394,14.81,60,Closed,2023-09-09
LN02809,CUST02528,ACC02528,Personal,603961,12.56,60,Closed,2025-01-06
LN02812,CUST02341,ACC02341,Personal,793737,10.27,60,Closed,2025-09-24
LN02837,CUST02721,ACC02721,Personal,684386,13.72,60,Closed,2024-09-28
LN02838,CUST02901,ACC02901,Personal,90463,14.93,60,Closed,2023-06-13
LN02850,CUST04097,ACC04097,Personal,458372,11.73,60,Closed,2024-09-15
LN02883,CUST03900,ACC03900,Personal,626450,12.55,60,Closed,2022-11-13
LN02967,CUST04018,ACC04018,Personal,630522,11.65,60,Closed,2025-05-23
LN02999,CUST02475,ACC02475,Personal,722441,9.33,60,Closed,2022-03-06
LN03008,CUST03513,ACC03513,Personal,696598,13.09,60,Closed,2022-08-23
LN03137,CUST02961,ACC02961,Personal,320832,10.70,60,Closed,2023-01-23
LN03169,CUST03406,ACC03406,Personal,686130,14.10,60,Closed,2022-10-22
LN03235,CUST02658,ACC02658,Personal,255169,15.88,60,Closed,2022-04-28
LN03247,CUST02671,ACC02671,Personal,529890,12.02,60,Closed,2024-11-02
LN03266,CUST00240,ACC00240,Personal,614953,14.82,60,Closed,2022-04-12
LN03269,CUST01272,ACC01272,Personal,790203,10.52,60,Closed,2023-07-15
LN03360,CUST03361,ACC03361,Personal,417880,10.94,60,Closed,2022-01-27
LN03385,CUST00893,ACC00893,Personal,500014,8.07,60,Closed,2023-06-15
LN03400,CUST01704,ACC01704,Personal,196280,10.68,60,Closed,2023-10-26
LN03463,CUST04614,ACC04614,Personal,351155,15.59,60,Closed,2024-12-01
LN00097,CUST03234,ACC03234,Personal,799050,12.21,180,Closed,2022-09-12
LN00142,CUST04714,ACC04714,Personal,117360,9.34,180,Closed,2025-09-20
LN00190,CUST03614,ACC03614,Personal,99144,10.99,180,Closed,2024-09-15
LN00237,CUST02397,ACC02397,Personal,422018,8.70,180,Closed,2021-07-01
LN00239,CUST03683,ACC03683,Personal,605941,10.73,180,Closed,2025-09-03
LN00281,CUST00535,ACC00535,Personal,559642,7.52,180,Closed,2024-11-27
LN00284,CUST02965,ACC02965,Personal,736604,8.80,180,Closed,2023-11-19
LN00311,CUST02776,ACC02776,Personal,145331,9.62,180,Closed,2024-08-19
LN00357,CUST03763,ACC03763,Personal,467707,13.51,180,Closed,2025-04-03
LN00447,CUST02754,ACC02754,Personal,788277,11.13,180,Closed,2022-01-10
LN00491,CUST04261,ACC04261,Personal,628866,11.97,180,Closed,2026-02-22
LN00523,CUST03880,ACC03880,Personal,529360,14.73,180,Closed,2024-04-24
LN00549,CUST03108,ACC03108,Personal,547252,10.86,180,Closed,2025-05-30
LN00631,CUST01372,ACC01372,Personal,145864,10.83,180,Closed,2021-11-06
LN00685,CUST03184,ACC03184,Personal,541022,11.38,180,Closed,2022-06-04
LN00723,CUST00196,ACC00196,Personal,486122,12.77,180,Closed,2024-02-15
LN00728,CUST01547,ACC01547,Personal,681050,11.63,180,Closed,2022-06-02
LN00822,CUST02241,ACC02241,Personal,792304,14.40,180,Closed,2024-11-11
LN00842,CUST03904,ACC03904,Personal,239356,8.92,180,Closed,2024-07-22
LN00847,CUST01552,ACC01552,Personal,216347,15.51,180,Closed,2024-11-20
LN00919,CUST04910,ACC04910,Personal,465708,15.30,180,Closed,2024-09-05
LN00972,CUST01676,ACC01676,Personal,221520,12.52,180,Closed,2025-01-27
LN01049,CUST02424,ACC02424,Personal,331936,14.71,180,Closed,2022-10-07
LN01108,CUST00776,ACC00776,Personal,201491,12.03,180,Closed,2023-08-19
LN01115,CUST00846,ACC00846,Personal,196226,12.59,180,Closed,2024-09-04
LN01129,CUST01121,ACC01121,Personal,576169,7.96,180,Closed,2024-09-16
LN01217,CUST03302,ACC03302,Personal,329690,15.35,180,Closed,2024-11-03
LN01240,CUST00010,ACC00010,Personal,318173,10.04,180,Closed,2022-07-27
LN01251,CUST03947,ACC03947,Personal,650161,12.19,180,Closed,2024-02-06
LN01257,CUST04874,ACC04874,Personal,724907,8.85,180,Closed,2024-06-06
LN01323,CUST03509,ACC03509,Personal,302381,15.46,180,Closed,2022-12-01
LN01645,CUST03047,ACC03047,Personal,750869,7.47,180,Closed,2022-03-20
LN01705,CUST03239,ACC03239,Personal,630548,11.09,180,Closed,2022-02-28
LN01735,CUST02309,ACC02309,Personal,355322,8.19,180,Closed,2023-10-07
LN01783,CUST02017,ACC02017,Personal,735922,15.07,180,Closed,2024-12-09
LN01855,CUST04755,ACC04755,Personal,437511,14.07,180,Closed,2021-12-15
LN01866,CUST03985,ACC03985,Personal,390496,9.10,180,Closed,2023-04-28
LN01902,CUST03556,ACC03556,Personal,577578,13.83,180,Closed,2025-04-05
LN01949,CUST04462,ACC04462,Personal,319404,11.55,180,Closed,2026-01-20
LN01973,CUST00078,ACC00078,Personal,739477,14.93,180,Closed,2023-06-16
LN01997,CUST01609,ACC01609,Personal,623982,8.66,180,Closed,2023-07-02
LN02007,CUST03915,ACC03915,Personal,631224,15.61,180,Closed,2024-01-03
LN02450,CUST04010,ACC04010,Personal,718596,14.04,180,Closed,2024-05-09
LN02466,CUST04373,ACC04373,Personal,520002,12.91,180,Closed,2022-11-04
LN02538,CUST02990,ACC02990,Personal,521686,11.63,180,Closed,2021-08-24
LN02540,CUST03873,ACC03873,Personal,125466,7.74,180,Closed,2023-08-09
LN02542,CUST02233,ACC02233,Personal,309160,11.69,180,Closed,2024-04-27
LN02562,CUST02300,ACC02300,Personal,759286,12.12,180,Closed,2025-04-03
LN02611,CUST01730,ACC01730,Personal,487421,10.57,180,Closed,2023-09-08
LN02712,CUST01917,ACC01917,Personal,626657,13.54,180,Closed,2026-01-29
LN02755,CUST03961,ACC03961,Personal,645953,9.14,180,Closed,2023-06-16
